,date,category,price,quantity,city
2571,2023-04-13,home,428,3,Moscow
2572,2023-06-11,electronics,1856,4,Moscow
2573,2023-04-05,electronics,277,3,Minsk
2574,2023-04-12,clothes,85,5,Praga
2575,2023-09-16,home,344,4,Minsk
2576,2023-04-03,toys,27,2,Warsaw
2577,2023-05-03,clothes,179,5,Moscow
2578,2023-07-30,electronics,476,4,Warsaw
2579,2023-05-20,electronics,1647,1,Warsaw
2580,2023-08-15,electronics,1699,4,Berlin
2581,2023-09-25,home,76,1,Berlin
2582,2023-04-29,home,51,1,Warsaw
2583,2023-05-09,clothes,116,4,Moscow
2584,2023-06-30,toys,48,4,Warsaw
2585,2023-07-09,clothes,75,1,Berlin
2586,2023-09-20,books,47,3,Moscow
2587,2023-04-17,electronics,1606,5,Warsaw
2588,2023-05-26,electronics,950,2,Praga
2589,2023-05-16,electronics,724,4,Praga
2590,2023-06-06,clothes,145,5,Warsaw
2591,2023-08-20,clothes,75,5,Moscow
2592,2023-06-06,electronics,1453,3,Warsaw
2593,2023-04-23,clothes,47,5,Warsaw
2594,2023-07-03,home,369,4,Berlin
2595,2023-08-29,home,120,5,Praga
2596,2023-09-02,clothes,188,4,Berlin
2597,2023-05-24,electronics,1598,4,Berlin
2598,2023-08-16,clothes,119,1,Warsaw
2599,2023-06-16,clothes,60,3,Berlin
2600,2023-04-16,clothes,23,2,Praga
2601,2023-05-11,books,34,1,Berlin
2602,2023-07-07,home,393,2,Praga
2603,2023-09-30,toys,93,4,Berlin
2604,2023-08-06,toys,55,1,Praga
2605,2023-05-31,books,35,5,Berlin
2606,2023-06-25,clothes,107,5,Berlin
2607,2023-07-27,books,11,2,Moscow
2608,2023-07-09,books,30,4,Praga
2609,2023-05-19,electronics,1661,2,Praga
2610,2023-09-27,home,185,3,Praga
2611,2023-04-02,toys,150,5,Minsk
2612,2023-07-29,clothes,112,1,Berlin
2613,2023-09-25,toys,29,1,Praga
2614,2023-08-01,toys,87,1,Minsk
2615,2023-06-25,home,465,5,Moscow
2616,2023-09-18,toys,36,4,Praga
2617,2023-06-16,toys,129,5,Praga
2618,2023-08-14,books,29,5,Minsk
2619,2023-05-29,home,357,1,Berlin
2620,2023-04-12,electronics,907,5,Moscow
2621,2023-04-04,clothes,40,1,Praga
2622,2023-07-26,toys,27,4,Berlin
2623,2023-07-04,clothes,58,3,Moscow
2624,2023-08-03,electronics,252,1,Warsaw
2625,2023-05-11,clothes,57,2,Warsaw
2626,2023-08-01,electronics,1655,3,Moscow
2627,2023-04-07,books,28,4,Minsk
2628,2023-06-08,toys,81,3,Moscow
2629,2023-06-08,electronics,227,1,Moscow
2630,2023-06-20,clothes,163,4,Minsk
2631,2023-04-30,toys,127,2,Minsk
2632,2023-06-12,books,20,1,Berlin
2633,2023-04-06,toys,44,1,Berlin
2634,2023-06-28,electronics,1624,4,Minsk
2635,2023-08-25,books,13,4,Warsaw
2636,2023-06-05,clothes,118,3,Warsaw
2637,2023-04-10,books,33,2,Moscow
2638,2023-08-22,books,43,3,Praga
2639,2023-05-07,home,189,3,Moscow
2640,2023-06-16,books,23,1,Moscow
2641,2023-06-16,books,26,4,Praga
2642,2023-05-02,toys,132,1,Minsk
2643,2023-05-17,clothes,146,2,Warsaw
2644,2023-07-19,toys,61,3,Moscow
2645,2023-09-18,toys,88,2,Praga
2646,2023-07-29,electronics,1608,4,Berlin
2647,2023-09-11,toys,75,4,Moscow
2648,2023-09-01,home,113,5,Warsaw
2649,2023-04-10,home,57,2,Minsk
2650,2023-09-06,electronics,1437,1,Moscow
2651,2023-07-06,clothes,44,2,Moscow
2652,2023-09-04,clothes,113,3,Praga
2653,2023-04-05,toys,24,4,Berlin
2654,2023-06-16,toys,131,4,Berlin
2655,2023-04-01,toys,84,2,Minsk
2656,2023-08-09,clothes,123,2,Warsaw
2657,2023-06-06,books,42,2,Minsk
2658,2023-09-10,home,217,3,Moscow
2659,2023-04-15,books,6,3,Moscow
2660,2023-07-02,books,43,1,Berlin
2661,2023-04-30,clothes,127,2,Warsaw
2662,2023-07-12,books,21,1,Praga
2663,2023-06-21,electronics,334,5,Warsaw
2664,2023-06-14,toys,127,3,Moscow
2665,2023-09-18,electronics,1455,4,Praga
2666,2023-05-30,home,88,5,Warsaw
2667,2023-05-10,toys,44,4,Warsaw
2668,2023-09-04,books,40,5,Praga
2669,2023-06-13,home,369,1,Moscow
2670,2023-07-30,toys,104,1,Warsaw
2671,2023-08-25,books,29,3,Praga
2672,2023-04-03,electronics,1584,4,Moscow
2673,2023-05-06,toys,22,5,Praga
2674,2023-05-13,books,22,2,Praga
2675,2023-08-21,electronics,567,2,Warsaw
2676,2023-09-16,home,114,3,Moscow
2677,2023-07-24,home,277,4,Warsaw
2678,2023-07-18,home,291,2,Minsk
2679,2023-06-29,home,57,3,Minsk
2680,2023-09-11,clothes,67,3,Moscow
2681,2023-06-23,toys,94,4,Praga
2682,2023-06-16,toys,52,2,Warsaw
2683,2023-09-08,clothes,200,2,Warsaw
2684,2023-04-05,books,25,2,Moscow
2685,2023-06-17,books,31,1,Moscow
2686,2023-06-30,home,324,2,Minsk
2687,2023-06-26,electronics,1758,5,Berlin
2688,2023-04-14,books,47,1,Moscow
2689,2023-07-13,electronics,1322,1,Berlin
2690,2023-06-22,toys,113,1,Moscow
2691,2023-09-22,electronics,1595,1,Praga
2692,2023-05-24,toys,60,3,Praga
2693,2023-08-10,clothes,125,5,Minsk
2694,2023-07-04,clothes,131,4,Minsk
2695,2023-04-09,home,293,2,Berlin
2696,2023-05-23,books,45,1,Moscow
2697,2023-06-16,home,121,4,Warsaw
2698,2023-05-30,toys,148,3,Minsk
2699,2023-05-16,home,385,4,Warsaw
2700,2023-05-24,electronics,430,1,Warsaw
2701,2023-06-13,toys,58,5,Moscow
2702,2023-07-21,clothes,185,4,Berlin
2703,2023-07-04,books,12,1,Moscow
2704,2023-09-12,toys,16,1,Minsk
2705,2023-04-23,toys,75,2,Warsaw
2706,2023-04-27,electronics,421,2,Moscow
2707,2023-06-09,books,17,5,Moscow
2708,2023-07-18,clothes,81,2,Moscow
2709,2023-06-16,toys,47,5,Minsk
2710,2023-09-26,toys,134,3,Berlin
2711,2023-05-20,electronics,940,3,Moscow
2712,2023-08-02,home,389,2,Minsk
2713,2023-04-19,clothes,180,3,Warsaw
2714,2023-04-01,books,33,4,Praga
2715,2023-05-10,toys,123,4,Minsk
2716,2023-09-07,toys,88,4,Praga
2717,2023-04-22,clothes,42,3,Moscow
2718,2023-07-21,home,155,4,Moscow
2719,2023-05-10,toys,140,5,Minsk
2720,2023-05-08,clothes,120,1,Praga
2721,2023-05-18,electronics,1908,2,Moscow
2722,2023-09-30,home,313,5,Warsaw
2723,2023-06-14,books,26,4,Berlin
2724,2023-09-30,toys,126,1,Berlin
2725,2023-09-26,clothes,48,2,Moscow
2726,2023-07-16,electronics,201,5,Praga
2727,2023-04-08,books,45,2,Moscow
2728,2023-06-25,clothes,132,3,Praga
2729,2023-06-07,clothes,197,4,Warsaw
2730,2023-06-14,books,49,5,Praga
2731,2023-08-15,electronics,1331,5,Moscow
2732,2023-06-29,electronics,1499,1,Warsaw
2733,2023-08-08,home,229,1,Minsk
2734,2023-06-19,toys,46,1,Berlin
2735,2023-07-04,books,12,2,Moscow
2736,2023-06-09,books,31,4,Moscow
2737,2023-06-29,books,39,2,Moscow
2738,2023-05-29,electronics,643,4,Warsaw
2739,2023-08-25,toys,54,5,Minsk
2740,2023-04-28,home,477,2,Praga
2741,2023-06-11,clothes,102,2,Minsk
2742,2023-04-14,clothes,165,2,Warsaw
2743,2023-04-24,books,5,3,Moscow
2744,2023-07-21,toys,34,4,Berlin
2745,2023-05-14,electronics,1614,4,Moscow
2746,2023-05-26,toys,115,2,Praga
2747,2023-07-29,toys,53,3,Berlin
2748,2023-09-26,electronics,306,2,Moscow
2749,2023-05-02,books,40,4,Berlin
2750,2023-09-25,toys,15,5,Minsk
2751,2023-09-16,clothes,172,3,Warsaw
2752,2023-04-25,electronics,1382,3,Moscow
2753,2023-07-25,home,314,2,Praga
2754,2023-06-05,books,24,5,Minsk
2755,2023-05-12,electronics,1425,4,Moscow
2756,2023-09-11,home,470,1,Minsk
2757,2023-06-15,home,204,4,Praga
2758,2023-08-15,toys,22,4,Moscow
2759,2023-09-11,toys,50,5,Praga
2760,2023-05-08,toys,137,3,Berlin
2761,2023-09-08,electronics,1721,4,Praga
2762,2023-09-17,electronics,1820,3,Berlin
2763,2023-05-31,books,37,5,Moscow
2764,2023-09-21,toys,33,5,Berlin
2765,2023-06-28,home,294,2,Moscow
2766,2023-04-18,clothes,63,1,Moscow
2767,2023-06-09,books,46,5,Warsaw
2768,2023-06-21,electronics,1577,5,Moscow
2769,2023-07-25,books,13,3,Berlin
2770,2023-06-19,books,6,5,Warsaw
2771,2023-04-15,books,34,4,Warsaw
2772,2023-09-23,books,26,2,Moscow
2773,2023-04-13,clothes,100,2,Praga
2774,2023-07-28,toys,109,4,Praga
2775,2023-05-13,home,62,5,Warsaw
2776,2023-05-27,books,11,1,Moscow
2777,2023-04-17,books,20,5,Praga
2778,2023-09-25,books,37,2,Moscow
2779,2023-05-02,toys,54,1,Moscow
2780,2023-08-28,electronics,1544,3,Warsaw
2781,2023-05-25,electronics,850,3,Warsaw
2782,2023-04-13,clothes,89,5,Minsk
2783,2023-05-17,electronics,347,5,Praga
2784,2023-06-26,books,39,1,Praga
2785,2023-06-01,books,48,1,Praga
2786,2023-09-29,books,41,5,Berlin
2787,2023-04-29,clothes,124,2,Moscow
2788,2023-04-22,books,30,3,Warsaw
2789,2023-06-04,electronics,1985,1,Praga
2790,2023-04-29,toys,149,2,Minsk
2791,2023-05-18,toys,103,5,Praga
2792,2023-04-05,home,269,4,Moscow
2793,2023-09-10,electronics,1050,1,Moscow
2794,2023-07-10,books,9,4,Warsaw
2795,2023-06-10,toys,142,2,Berlin
2796,2023-09-21,electronics,1072,3,Warsaw
2797,2023-09-10,toys,37,2,Praga
2798,2023-09-20,books,30,3,Minsk
2799,2023-08-19,toys,125,2,Warsaw
2800,2023-08-16,home,354,1,Berlin
2801,2023-06-05,home,283,1,Warsaw
2802,2023-06-11,toys,10,4,Moscow
2803,2023-04-25,electronics,701,2,Praga
2804,2023-09-19,electronics,547,2,Praga
2805,2023-05-30,electronics,1463,4,Praga
2806,2023-09-22,toys,67,5,Praga
2807,2023-05-10,electronics,894,2,Praga
2808,2023-04-07,books,21,2,Praga
2809,2023-09-21,home,75,2,Minsk
2810,2023-08-29,books,24,5,Berlin
2811,2023-05-16,electronics,1632,1,Praga
2812,2023-06-25,books,17,4,Berlin
2813,2023-08-19,electronics,416,5,Praga
2814,2023-04-21,toys,81,3,Warsaw
2815,2023-04-01,books,9,3,Praga
2816,2023-08-01,toys,15,5,Moscow
2817,2023-08-25,toys,32,5,Minsk
2818,2023-08-03,clothes,177,1,Warsaw
2819,2023-05-03,electronics,917,3,Warsaw
2820,2023-04-04,home,359,4,Moscow
2821,2023-04-03,electronics,798,2,Praga
2822,2023-06-30,home,316,2,Minsk
2823,2023-05-22,electronics,1638,1,Warsaw
2824,2023-04-28,toys,143,1,Minsk
2825,2023-06-09,books,15,3,Warsaw
2826,2023-09-30,books,17,4,Praga
2827,2023-05-27,clothes,31,4,Warsaw
2828,2023-07-17,home,499,5,Warsaw
2829,2023-08-22,home,102,1,Berlin
2830,2023-04-24,home,148,2,Praga
2831,2023-09-16,toys,45,2,Moscow
2832,2023-06-16,home,450,3,Moscow
2833,2023-09-22,books,32,2,Praga
2834,2023-06-15,toys,111,4,Moscow
2835,2023-06-08,electronics,1998,4,Praga
2836,2023-07-10,home,320,1,Moscow
2837,2023-09-06,home,273,3,Berlin
2838,2023-07-01,electronics,1874,2,Moscow
2839,2023-07-01,home,329,1,Warsaw
2840,2023-04-30,electronics,1734,5,Praga
2841,2023-04-18,toys,39,5,Minsk
2842,2023-05-14,books,10,2,Minsk
2843,2023-09-02,electronics,1985,2,Praga
2844,2023-07-08,clothes,85,2,Berlin
2845,2023-09-01,electronics,516,4,Moscow
2846,2023-07-30,home,127,2,Berlin
2847,2023-07-24,toys,50,5,Minsk
2848,2023-05-30,toys,91,2,Praga
2849,2023-08-24,electronics,1530,3,Praga
2850,2023-05-26,books,48,5,Berlin
2851,2023-05-01,clothes,114,3,Berlin
2852,2023-07-10,toys,22,5,Moscow
2853,2023-05-29,home,395,1,Warsaw
2854,2023-08-02,home,445,5,Warsaw
2855,2023-08-08,books,22,5,Moscow
2856,2023-07-06,toys,18,3,Warsaw
2857,2023-09-14,electronics,1720,3,Minsk
2858,2023-07-16,home,262,5,Warsaw
2859,2023-04-18,books,44,5,Moscow
2860,2023-08-23,toys,116,4,Warsaw
2861,2023-09-14,toys,33,1,Praga
2862,2023-06-10,toys,117,1,Berlin
2863,2023-07-15,toys,42,2,Minsk
2864,2023-05-24,toys,32,5,Praga
2865,2023-07-03,home,382,5,Praga
2866,2023-06-15,books,18,5,Moscow
2867,2023-05-05,toys,87,5,Berlin
2868,2023-04-11,clothes,99,1,Berlin
2869,2023-05-31,clothes,196,3,Minsk
2870,2023-05-14,books,42,4,Moscow
2871,2023-07-30,electronics,1345,3,Minsk
2872,2023-06-07,electronics,1667,3,Warsaw
2873,2023-04-25,electronics,558,1,Praga
2874,2023-09-23,clothes,109,4,Minsk
2875,2023-09-07,electronics,545,5,Praga
2876,2023-06-23,home,242,1,Moscow
2877,2023-07-23,toys,130,1,Warsaw
2878,2023-08-10,clothes,168,4,Moscow
2879,2023-09-13,books,22,2,Warsaw
2880,2023-09-22,books,34,1,Warsaw
2881,2023-04-01,toys,69,3,Praga
2882,2023-08-09,clothes,141,3,Moscow
2883,2023-06-25,electronics,852,5,Moscow
2884,2023-06-01,electronics,607,1,Minsk
2885,2023-06-03,home,335,5,Moscow
2886,2023-08-23,home,435,1,Minsk
2887,2023-08-04,electronics,1050,4,Berlin
2888,2023-07-14,books,48,1,Berlin
2889,2023-06-01,books,29,2,Berlin
2890,2023-05-05,home,99,3,Moscow
2891,2023-04-13,toys,23,4,Moscow
2892,2023-09-10,electronics,1357,3,Minsk
2893,2023-05-13,home,125,5,Warsaw
2894,2023-08-08,home,133,4,Minsk
2895,2023-07-20,electronics,1566,2,Berlin
2896,2023-08-06,electronics,869,3,Minsk
2897,2023-05-21,books,34,1,Warsaw
2898,2023-09-29,toys,67,1,Moscow
2899,2023-08-22,toys,103,1,Minsk
2900,2023-08-24,electronics,496,4,Berlin
2901,2023-08-13,clothes,113,2,Berlin
2902,2023-05-15,home,106,2,Moscow
2903,2023-09-11,home,213,2,Minsk
2904,2023-09-16,electronics,1031,3,Warsaw
2905,2023-05-12,clothes,117,4,Moscow
2906,2023-08-13,books,20,1,Minsk
2907,2023-04-15,electronics,1567,3,Praga
2908,2023-05-30,electronics,1301,2,Berlin
2909,2023-05-10,home,395,1,Warsaw
2910,2023-09-12,electronics,271,4,Warsaw
2911,2023-07-21,electronics,469,5,Warsaw
2912,2023-09-30,electronics,486,2,Berlin
2913,2023-06-16,home,115,2,Minsk
2914,2023-07-14,books,8,2,Moscow
2915,2023-07-16,books,5,2,Minsk
2916,2023-07-31,electronics,1278,1,Moscow
2917,2023-06-19,home,428,4,Warsaw
2918,2023-08-03,books,18,3,Minsk
2919,2023-09-19,books,44,1,Warsaw
2920,2023-08-12,books,29,4,Praga
2921,2023-05-02,home,74,3,Warsaw
2922,2023-07-17,home,180,2,Warsaw
2923,2023-07-23,electronics,1036,4,Moscow
2924,2023-08-24,toys,111,2,Praga
2925,2023-06-07,books,30,4,Warsaw
2926,2023-08-05,toys,49,5,Warsaw
2927,2023-08-13,home,343,2,Praga
2928,2023-07-23,home,471,2,Praga
2929,2023-04-08,home,312,2,Minsk
2930,2023-06-03,toys,129,1,Moscow
2931,2023-08-13,home,452,3,Praga
2932,2023-05-11,electronics,1966,2,Praga
2933,2023-05-10,home,340,2,Berlin
2934,2023-04-03,clothes,180,1,Praga
2935,2023-08-23,toys,87,1,Moscow
2936,2023-07-19,clothes,57,5,Warsaw
2937,2023-07-23,home,443,4,Warsaw
2938,2023-07-21,electronics,640,2,Warsaw
2939,2023-09-27,books,32,4,Warsaw
2940,2023-08-28,home,149,1,Berlin
2941,2023-04-04,electronics,1517,1,Praga
2942,2023-08-12,toys,133,5,Warsaw
2943,2023-09-13,clothes,168,3,Minsk
2944,2023-04-26,clothes,111,1,Warsaw
2945,2023-08-17,clothes,116,2,Praga
2946,2023-04-17,toys,15,5,Warsaw
2947,2023-07-01,electronics,880,3,Berlin
2948,2023-05-01,toys,136,5,Moscow
2949,2023-09-10,clothes,34,1,Moscow
2950,2023-08-22,home,157,3,Praga
2951,2023-07-16,books,7,4,Moscow
2952,2023-08-24,toys,52,3,Moscow
2953,2023-07-20,toys,56,2,Minsk
2954,2023-07-10,electronics,298,4,Praga
2955,2023-07-21,electronics,725,4,Praga
2956,2023-06-01,toys,141,2,Moscow
2957,2023-07-21,clothes,173,4,Moscow
2958,2023-09-02,books,16,1,Moscow
2959,2023-09-10,electronics,969,3,Berlin
2960,2023-07-25,clothes,164,3,Warsaw
2961,2023-09-20,home,340,2,Berlin
2962,2023-05-05,electronics,1223,1,Praga
2963,2023-04-28,clothes,29,4,Minsk
2964,2023-07-12,clothes,131,3,Warsaw
2965,2023-08-03,books,26,3,Minsk
2966,2023-07-11,books,45,3,Praga
2967,2023-08-15,home,220,3,Praga
2968,2023-08-21,clothes,40,5,Minsk
2969,2023-04-21,clothes,34,2,Minsk
2970,2023-05-22,books,39,4,Minsk
2971,2023-09-10,electronics,567,4,Praga
2972,2023-07-06,electronics,837,2,Moscow
2973,2023-05-21,toys,94,1,Minsk
2974,2023-06-22,books,25,2,Warsaw
2975,2023-05-25,toys,14,3,Praga
2976,2023-06-16,books,43,3,Berlin
2977,2023-08-05,home,250,2,Berlin
2978,2023-09-19,clothes,136,2,Warsaw
2979,2023-07-02,home,451,4,Moscow
2980,2023-06-27,books,25,4,Minsk
2981,2023-06-19,clothes,91,5,Praga
2982,2023-08-31,electronics,1715,5,Minsk
2983,2023-07-01,electronics,1211,3,Praga
2984,2023-05-17,toys,83,5,Berlin
2985,2023-05-08,books,45,5,Minsk
2986,2023-08-17,books,28,1,Warsaw
2987,2023-04-15,electronics,1199,2,Moscow
2988,2023-04-01,home,201,4,Warsaw
2989,2023-08-13,clothes,57,5,Moscow
2990,2023-04-01,home,93,4,Minsk
2991,2023-05-19,home,234,5,Minsk
2992,2023-07-05,electronics,703,5,Moscow
2993,2023-09-04,electronics,1464,3,Berlin
2994,2023-04-26,electronics,1129,1,Praga
2995,2023-06-26,toys,84,2,Warsaw
2996,2023-09-20,home,400,2,Warsaw
2997,2023-07-02,books,22,3,Warsaw
2998,2023-07-11,clothes,42,3,Minsk
2999,2023-06-10,toys,133,2,Warsaw
3000,2023-08-18,books,26,2,Praga
3001,2023-07-04,home,92,1,Praga
3002,2023-09-07,electronics,665,5,Moscow
3003,2023-07-27,home,89,1,Minsk
3004,2023-08-26,clothes,66,2,Praga
3005,2023-07-28,toys,29,5,Berlin
3006,2023-05-21,toys,118,2,Minsk
3007,2023-06-20,clothes,87,1,Minsk
3008,2023-05-06,books,28,1,Praga
3009,2023-06-06,books,40,1,Berlin
3010,2023-08-07,toys,45,5,Moscow
3011,2023-07-23,toys,54,4,Praga
3012,2023-09-02,electronics,1097,4,Berlin
3013,2023-07-20,books,32,2,Minsk
3014,2023-09-15,clothes,173,5,Berlin
3015,2023-08-20,books,27,3,Minsk
3016,2023-07-09,electronics,918,4,Praga
3017,2023-07-18,toys,100,5,Praga
3018,2023-07-29,toys,143,5,Warsaw
3019,2023-06-18,electronics,1582,4,Warsaw
3020,2023-08-12,clothes,57,5,Warsaw
3021,2023-09-08,toys,103,5,Praga
3022,2023-09-30,home,358,4,Moscow
3023,2023-04-19,toys,47,1,Praga
3024,2023-08-05,home,270,2,Berlin
3025,2023-04-29,electronics,699,3,Praga
3026,2023-04-24,electronics,1922,2,Praga
3027,2023-08-29,toys,52,1,Minsk
3028,2023-04-10,books,43,1,Minsk
3029,2023-09-29,home,163,5,Minsk
3030,2023-07-14,clothes,23,2,Praga
3031,2023-09-16,toys,14,1,Moscow
3032,2023-09-24,clothes,87,2,Berlin
3033,2023-08-23,toys,132,1,Berlin
3034,2023-09-20,books,49,3,Moscow
3035,2023-09-05,books,20,1,Moscow
3036,2023-09-19,books,29,2,Berlin
3037,2023-05-25,books,18,5,Warsaw
3038,2023-08-25,electronics,978,2,Minsk
3039,2023-09-04,electronics,1892,4,Minsk
3040,2023-04-02,home,211,2,Berlin
3041,2023-09-11,clothes,161,3,Moscow
3042,2023-08-25,toys,129,3,Warsaw
3043,2023-08-13,toys,35,3,Berlin
3044,2023-09-01,electronics,1138,1,Minsk
3045,2023-07-20,toys,45,3,Praga
3046,2023-05-08,electronics,1924,2,Moscow
3047,2023-08-09,home,449,5,Praga
3048,2023-07-11,clothes,141,3,Berlin
3049,2023-07-04,home,279,2,Minsk
3050,2023-07-01,books,36,1,Warsaw
3051,2023-06-10,books,10,1,Praga
3052,2023-09-18,books,38,5,Warsaw
3053,2023-04-24,home,361,5,Minsk
3054,2023-09-14,toys,145,2,Praga
3055,2023-06-07,clothes,113,5,Warsaw
3056,2023-08-06,books,31,5,Warsaw
3057,2023-07-02,books,11,1,Praga
3058,2023-05-14,books,31,2,Minsk
3059,2023-08-11,clothes,139,5,Warsaw
3060,2023-05-25,books,50,2,Berlin
3061,2023-09-05,clothes,188,3,Praga
3062,2023-04-29,books,19,1,Moscow
3063,2023-09-01,home,74,1,Moscow
3064,2023-09-01,home,391,1,Minsk
3065,2023-05-07,clothes,165,4,Berlin
3066,2023-07-24,home,61,2,Warsaw
3067,2023-09-28,clothes,106,3,Moscow
3068,2023-09-05,home,484,5,Minsk
3069,2023-04-03,home,158,3,Berlin
3070,2023-07-31,clothes,186,2,Berlin
3071,2023-05-13,toys,98,1,Minsk
3072,2023-04-07,home,315,4,Minsk
3073,2023-08-03,books,34,2,Warsaw
3074,2023-05-19,toys,83,2,Minsk
3075,2023-07-30,clothes,96,5,Warsaw
3076,2023-06-12,toys,63,3,Warsaw
3077,2023-05-11,electronics,1636,3,Praga
3078,2023-07-15,electronics,1837,5,Berlin
3079,2023-06-16,home,474,4,Berlin
3080,2023-09-29,home,186,1,Berlin
3081,2023-08-05,books,17,1,Praga
3082,2023-06-30,toys,110,4,Warsaw
3083,2023-09-02,electronics,1296,5,Warsaw
3084,2023-04-08,home,377,2,Minsk
3085,2023-05-02,toys,63,3,Praga
3086,2023-06-03,home,308,2,Minsk
3087,2023-08-16,home,488,3,Praga
3088,2023-04-13,electronics,1334,2,Minsk
3089,2023-07-02,electronics,943,5,Moscow
3090,2023-09-10,home,210,5,Berlin
3091,2023-05-31,clothes,115,4,Berlin
3092,2023-09-29,home,376,2,Warsaw
3093,2023-04-08,home,68,2,Moscow
3094,2023-04-29,books,38,4,Berlin
3095,2023-07-04,books,18,4,Warsaw
3096,2023-05-11,books,50,5,Moscow
3097,2023-09-05,clothes,102,5,Berlin
3098,2023-08-27,clothes,70,2,Minsk
3099,2023-04-11,home,359,5,Praga
3100,2023-04-02,books,30,5,Moscow
3101,2023-09-25,clothes,100,2,Warsaw
3102,2023-09-16,electronics,1597,4,Moscow
3103,2023-08-09,home,205,2,Warsaw
3104,2023-06-19,toys,28,1,Moscow
3105,2023-09-26,home,332,2,Warsaw
3106,2023-06-26,toys,16,1,Berlin
3107,2023-08-31,books,33,2,Minsk
3108,2023-09-05,toys,78,1,Berlin
3109,2023-07-15,books,34,1,Minsk
3110,2023-08-17,electronics,1074,2,Berlin
3111,2023-04-17,toys,129,5,Berlin
3112,2023-09-01,home,235,3,Moscow
3113,2023-04-23,books,12,5,Praga
3114,2023-09-27,home,219,1,Warsaw
3115,2023-05-18,clothes,61,2,Warsaw
3116,2023-04-20,books,17,2,Warsaw
3117,2023-04-02,toys,27,2,Minsk
3118,2023-06-27,books,46,2,Warsaw
3119,2023-05-01,home,100,3,Warsaw
3120,2023-09-02,electronics,699,4,Moscow
3121,2023-08-08,books,24,1,Berlin
3122,2023-06-17,toys,110,3,Warsaw
3123,2023-04-04,clothes,22,5,Praga
3124,2023-08-19,electronics,1477,4,Warsaw
3125,2023-09-10,clothes,98,4,Minsk
3126,2023-08-06,books,38,2,Minsk
3127,2023-08-12,home,222,3,Minsk
3128,2023-05-01,home,199,5,Warsaw
3129,2023-08-16,toys,32,2,Moscow
3130,2023-04-21,home,108,2,Praga
3131,2023-04-23,electronics,645,1,Warsaw
3132,2023-08-09,home,162,4,Moscow
3133,2023-09-07,toys,77,5,Moscow
3134,2023-08-26,books,45,4,Warsaw
3135,2023-04-29,books,27,3,Warsaw
3136,2023-07-14,home,416,1,Moscow
3137,2023-05-22,clothes,79,2,Moscow
3138,2023-07-24,books,13,1,Moscow
3139,2023-09-21,home,265,2,Warsaw
3140,2023-09-09,toys,64,1,Moscow
3141,2023-07-10,home,422,2,Minsk
3142,2023-06-23,books,20,4,Warsaw
3143,2023-05-31,toys,72,4,Minsk
3144,2023-08-03,home,233,4,Berlin
3145,2023-06-10,electronics,1222,4,Warsaw
3146,2023-06-09,toys,64,1,Berlin
3147,2023-08-17,electronics,1761,2,Moscow
3148,2023-07-17,clothes,196,4,Moscow
3149,2023-04-21,toys,72,1,Praga
3150,2023-08-09,electronics,1652,2,Moscow
3151,2023-06-21,books,13,1,Berlin
3152,2023-06-27,books,19,4,Moscow
3153,2023-07-20,clothes,186,3,Warsaw
3154,2023-04-10,toys,74,1,Moscow
3155,2023-09-02,toys,78,4,Praga
3156,2023-04-12,toys,18,5,Moscow
3157,2023-04-07,clothes,175,2,Berlin
3158,2023-08-23,toys,35,4,Berlin
3159,2023-07-23,books,32,5,Moscow
3160,2023-04-26,electronics,1007,1,Berlin
3161,2023-04-15,books,19,1,Berlin
3162,2023-05-03,books,10,5,Praga
3163,2023-06-01,electronics,226,5,Warsaw
3164,2023-05-17,books,42,2,Praga
3165,2023-07-04,clothes,104,1,Minsk
3166,2023-05-05,electronics,1253,5,Praga
3167,2023-06-15,books,22,3,Moscow
3168,2023-08-01,home,148,3,Warsaw
3169,2023-06-22,books,7,5,Moscow
3170,2023-04-25,clothes,31,2,Minsk
3171,2023-05-27,toys,100,1,Warsaw
3172,2023-05-02,books,34,3,Berlin
3173,2023-06-02,toys,47,5,Praga
3174,2023-04-12,home,390,5,Moscow
3175,2023-06-02,books,42,4,Minsk
3176,2023-06-16,electronics,1583,5,Berlin
3177,2023-07-01,toys,38,2,Praga
3178,2023-04-01,home,161,3,Berlin
3179,2023-09-26,electronics,1965,4,Praga
3180,2023-06-09,electronics,1667,3,Warsaw
3181,2023-08-14,electronics,1244,3,Berlin
3182,2023-08-11,electronics,1368,2,Berlin
3183,2023-06-25,books,45,5,Berlin
3184,2023-05-09,books,22,2,Warsaw
3185,2023-04-23,books,41,5,Minsk
3186,2023-06-07,home,365,4,Praga
3187,2023-09-27,home,215,2,Berlin
3188,2023-04-04,home,189,2,Warsaw
3189,2023-08-04,clothes,132,1,Minsk
3190,2023-09-22,home,250,2,Praga
3191,2023-04-21,books,5,1,Warsaw
3192,2023-07-14,books,7,5,Praga
3193,2023-06-05,clothes,168,5,Berlin
3194,2023-04-07,clothes,42,5,Minsk
3195,2023-05-19,home,442,1,Warsaw
3196,2023-04-16,toys,92,5,Minsk
3197,2023-08-23,clothes,74,3,Berlin
3198,2023-06-23,electronics,1734,2,Minsk
3199,2023-06-26,books,50,1,Minsk
3200,2023-07-07,electronics,1595,5,Moscow
3201,2023-06-14,books,23,3,Minsk
3202,2023-05-04,books,27,2,Praga
3203,2023-09-08,clothes,186,2,Warsaw
